,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
500022257,15000,2,4,3,69,-1,-1,-1,-1,-1,-1,470.95,457.22,416.34,430.59,412.53,388.04,1458,420,431,500,500,500,0
500022183,10500,2,4,2,30,-1,-1,-1,-1,-1,-1,502.98,443.84,343.84,355.42,358.98,366.81,444,345,356,360,367,367,0
500022262,35000,1,4,2,48,-1,-1,-1,-1,-1,-1,860.66,522.4,459.43,435.44,66.75,0,1723,6460,6536,67,4040,34984.83,0
500022293,21000,1,4,1,49,-1,-1,-1,-1,1,-1,961.62,0,988.79,992.99,1386.28,929.72,NULL,1500,993,1400,NULL,925,0
500022372,10000,1,4,2,37,-1,-1,-1,-1,-1,-1,356.13,259.37,269.89,278.28,281.77,287.87,260,400,279,285,288,290,0
500022415,28000,1,4,2,35,-1,-1,-1,-1,-1,-1,828.85,823.43,842.95,873.67,883.16,904.09,824,850,874,884,905,903,0
500022565,21000,2,4,2,28,-1,-1,-1,-1,-1,-1,959.7,982.71,980.54,955.57,926.75,933.53,982.71,981,956,927,934,963,0
500022427,11500,1,4,2,29,-1,-1,-1,-1,-1,-1,0,0,491.54,0,0,0,501.15,982.18,NULL,496.31,490.67,489.28,0
500022543,14000,1,4,2,47,-1,-1,-1,-1,-1,-1,607.53,570.67,542.53,548.97,452.03,391.53,571,1000,2000,600,2000,600,0
500022632,20000,1,4,2,41,-1,-1,-1,-1,-1,-1,810.74,804.24,818.72,891.55,862.44,833.52,1000,1000,1891.55,1000,1833.52,1000.01,0
500022672,15000,1,4,2,49,-1,-1,-1,-1,-1,-1,742.52,719.74,0,0,0,0,720,NULL,716,708,720,1059,0
500022657,10400,1,4,2,24,-1,-1,-1,-1,-1,-1,531.19,512.85,508.02,514.86,504.36,512.69,513,509,515,505,520,500,0
500022803,10500,2,4,2,25,-1,-1,-1,-1,1,-1,535.54,518.24,518.47,524.06,791.24,511.68,519,519,525,792,NULL,723,0
500022782,15000,1,4,2,25,-1,-1,1,-1,-1,-1,749.78,0,1134.95,741.18,0,731.32,NULL,1000,742,NULL,1124,NULL,0
500022863,21000,1,4,2,47,-1,-1,-1,-1,-1,-1,930.86,864.07,845.87,876.57,886.08,906.89,865,846,878,888,907,905,0
500022882,21000,1,4,2,61,-1,-1,-1,-1,1,-1,928.97,897.86,877.34,872.56,857.04,855.43,1400,877.4,873,858,800,847,0
500023117,14000,2,4,2,40,-1,-1,-1,-1,-1,-1,679.41,627.47,624,629.56,632.55,648.77,628,624,630,633,649,606,0
500023042,10500,2,4,2,33,-1,-1,-1,-1,-1,-1,0,527,532.13,497.82,489.14,0,NULL,533,507,507,507,1050,0
500023093,35000,2,4,1,43,-1,-1,-1,-1,-1,-1,0,1022.58,1046.81,1085.33,1097.23,1123.44,1509,1047,1086,1098,1124,1121,0
500023336,14000,2,4,2,32,-1,-1,-1,-1,-1,1,726.68,703.06,556.96,352.83,361.54,555.98,704,557,353,362,56,500,0
500023255,14000,1,4,2,19,-1,-1,-1,-1,-1,-1,654,636.24,637.89,647.33,641.65,643.5,640,638,648,650,645,620,0
500023295,14000,2,4,2,36,-1,-1,-1,-1,-1,-1,568.58,550.41,576.28,596.49,602.72,616.48,551,2077,597,603,617,615.07,0
500023305,21000,2,4,2,30,-1,-1,-1,-1,-1,-1,0,982.6,899.87,0,0,857.4,1521,900,800,857,1246,800,0
500023145,19500,2,4,2,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,644.65,644.55,657.6,666.15,650.61,659.69,0
500023166,10000,2,4,2,43,-1,-1,-1,-1,-1,-1,478.23,368.37,0,212.3,213.19,221.82,369,NULL,431,214,222,205,0
500023197,10500,2,4,2,34,-1,-1,1,-1,-1,-1,504.83,0,629.44,427.54,432.05,0,NULL,1115,NULL,435,NULL,641,0
500023443,20000,2,4,2,58,-1,-1,-1,-1,-1,-1,823.39,817.89,837.85,800.63,711.97,731.6,818,850,900,800,800,750,0
500023397,23000,2,4,2,21,-1,-1,-1,-1,-1,-1,914.22,908.6,930.26,964.63,973.47,953.28,909,931,965,974,954,893,0
500023363,35000,1,4,2,40,-1,-1,-1,-1,-1,-1,862.15,856.71,877.13,0,0,962.41,860,880,1000,955,1402,NULL,0
500023372,15000,2,4,2,28,-1,-1,-1,-1,-1,-1,667.08,661.85,677.37,718.91,636.56,716.13,662,678,720,650,3900,680,0
500023562,15000,1,4,2,25,-1,-1,1,-1,-1,-1,557.34,552.28,833.53,571.93,577.97,591.34,553,834,NULL,578,592,591,0
500023692,20000,1,4,1,39,-1,-1,-1,-1,-1,-1,917.58,942.17,942.21,954.71,942.3,942.32,943,943,955,943,943,916,0
500023652,21000,1,4,2,31,-1,-1,-1,-1,-1,-1,863.29,655.24,1247.25,764.18,908.42,0,657,13248,1265,4909,NULL,1315,0
500023752,21000,1,4,2,24,-1,-1,-1,-1,-1,-1,779.28,759.39,786.54,823.08,839.03,864.81,1000,1000,1000,1000,1000,1000,0
500023772,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,503.78,507.24,526.36,551.56,563.33,0,700,700,700,700,NULL,1400,0
500023865,30000,2,4,1,53,-1,-1,-1,-1,-1,1,591.08,586.05,599.25,620.2,626.67,925.6,587,599.25,620.2,627,925.6,NULL,0
500023702,14000,1,4,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,560.22,561.93,571.45,522.15,522.69,521.98,0
500023833,21000,2,4,1,25,-1,-1,-1,-1,-1,-1,648.52,643.37,658.32,682.04,689.29,705.37,644,660,683,690,706,704,0
500023851,15000,1,4,3,49,-1,-1,-1,-1,-1,-1,668.67,663.48,0,660.24,0,647.79,664,NULL,976.49,NULL,950,647,0
500023872,20000,1,4,2,41,-1,-1,-1,-1,-1,-1,984.66,0,967.21,0,967.22,967.19,NULL,1470,NULL,1494.2,967.19,941,0
500024136,20000,2,4,2,33,-1,-1,-1,-1,-1,-1,957.08,879.01,905.45,932.99,887.45,911.41,880,906,933,888,912,840,0
500024102,28000,1,4,2,38,-1,-1,-1,-1,-1,-1,992.18,1007.88,1038.68,1094.64,1116.72,1154,1500,1200,1500,1350,1400,1500,0
500024122,15000,1,4,2,36,-1,-1,-1,-1,-1,-1,657.1,651.87,632.11,602.93,609.37,623.53,652,633,603,610,624,623,0
500024042,14000,1,4,2,30,-1,-1,-1,-1,-1,-1,559.57,554.55,567.42,588.21,594.47,608.28,555,570,600,595,609,610,0
500023982,12000,2,4,2,29,-1,-1,-1,-1,-1,-1,569.26,582.73,582.92,590.44,581.58,560.99,585,585,591,590,561,500,0
500024027,10000,1,4,2,36,-1,-1,-1,-1,-1,-1,464.92,413.43,422.41,439.31,443.97,453.76,420,423,500,450,455,440,0
500024002,20000,1,4,2,45,-1,-1,-1,-1,-1,-1,0,844.82,826.56,856.92,866.41,887.15,1722,830,857,870,890,905,0
500024167,10000,2,4,2,41,-1,-1,-1,-1,-1,-1,523.79,499.42,488.66,521.41,492.24,476.36,500,500,530,500,500,500,0
500024292,21000,2,4,2,26,-1,-1,-1,-1,-1,-1,897.1,833.29,844.23,0,0,682.53,850,1500,NULL,1100,2483,656,0
500024252,21000,2,4,2,49,1,-1,-1,-1,-1,-1,1418.43,932.01,985.25,999.96,0,968.18,NULL,1000,1000,NULL,1468,910,0
500024282,21000,2,4,3,41,1,-1,1,-1,-1,-1,1368.24,925.45,1262.27,765.84,773.97,792.49,NULL,604,766,774,806,762.91,0
500024223,35000,2,4,2,30,-1,-1,-1,-1,-1,-1,0,770.61,762.76,0,773.94,0,1169,763,NULL,1142.45,22000,3543.7,0
500024232,14000,1,4,1,66,-1,-1,-1,1,-1,1,535.45,530.47,542.71,819.01,555.22,816.26,531,545,820,NULL,817,NULL,0
500024402,17500,1,4,2,31,-1,-1,-1,-1,-1,-1,576.04,735.36,743.45,764.75,773.01,791,4750,745,765,774,791,812,0
500024345,13000,1,4,2,31,-1,-1,-1,-1,-1,-1,529.26,493.59,467.55,432.37,0,0,500,1500,433,NULL,321,6000,0
500024372,14000,1,4,2,39,-1,-1,-1,-1,-1,-1,696.27,674.24,667.79,645.05,675.21,674.05,675,668,646,676,675,1034,0
500024382,14000,1,4,2,27,-1,-1,-1,-1,1,-1,0,636.89,0,683.47,1032.16,674.71,NULL,NULL,1042,1033,NULL,33.8,0
500024392,16000,1,4,2,26,-1,-1,-1,-1,-1,-1,0,730.85,709.47,0,707.36,718.39,NULL,710,NULL,1036,719,701,0
500024522,21000,1,4,2,28,-1,-1,-1,-1,-1,-1,795.67,790.51,820.94,850.12,859.12,879.04,791,850,851,860,880,877,0
500024335,14000,1,4,2,27,-1,-1,1,-1,1,-1,572.74,0,754.75,499.59,759.69,543.3,NULL,1549,NULL,1750,NULL,515,0
500024512,10000,1,4,2,42,-1,-1,-1,-1,-1,-1,507.29,483.54,443.79,0,0,491.46,485,444,420,948.03,990.77,474,0
500024452,11000,1,4,2,56,-1,-1,-1,-1,-1,-1,522.96,518.04,538.5,526.12,548.49,539.39,519,540,527,548.5,540,500,0
500024462,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,513.18,512.07,518.34,536.67,485.21,517.17,1600,600,537,500,3000,600,0
500024442,20000,2,4,2,38,-1,-1,-1,-1,-1,-1,985.15,955.6,955.65,967.77,945.97,883.57,956,956,968,946,884,845,0
500024572,17000,1,4,2,21,-1,-1,-1,-1,-1,-1,780.27,774.84,820.8,830.98,800.55,751.01,775,821,831,801,755,734,0
500024542,28000,1,4,2,44,-1,-1,-1,-1,-1,-1,610.48,0,675.33,712.31,0,0,1000,1646.44,1000,1000,1763.44,1824.81,0
500024621,18000,2,4,2,40,-1,-1,-1,-1,-1,-1,539.32,307.92,306.05,309.23,292.92,288.35,308,307,310,293,1089,215,0
500024562,14000,1,4,2,32,-1,-1,-1,-1,-1,-1,664.13,673.14,667.56,649.75,631.39,651.68,674,700,650,632,700,658,0
500024652,20000,2,4,2,26,-1,-1,-1,-1,-1,-1,872.95,858.68,866.43,898.43,929.74,915.26,860,870,900,930,950,900,0
500024692,21000,2,4,2,49,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,929.38,638.77,10488.07,837.99,771.2,789.35,0
500024703,35000,1,4,2,32,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,5634.84,327.61,334.01,3291.29,255.14,259.69,0
500024793,35000,2,4,1,65,-1,-1,-1,-1,-1,-1,712.38,707.17,723.1,748.39,756.2,773.35,708,724,749,757,773.4,772,0
500024932,10500,1,4,2,20,-1,1,-1,-1,-1,-1,493.12,734.22,499.31,516.11,0,540.64,735,NULL,517,NULL,846.94,525,0
500024727,17400,1,4,2,37,-1,-1,-1,-1,-1,-1,856.9,829.27,834.31,849.64,0,781.55,830,835,850,NULL,1221,663,0
500024902,10000,2,4,2,23,-1,-1,-1,-1,-1,-1,422.27,302.75,299.4,308.02,307.57,306.43,305,300,309,308,307,291,0
500024852,14000,1,4,2,39,-1,-1,-1,-1,-1,-1,681.17,628.98,622.96,633.75,628.01,618.09,629,623,634,629,619,605,0
500024842,21000,1,4,2,30,-1,-1,-1,-1,-1,-1,894.62,889.42,891.63,896.12,890.21,879.91,900,900,900,891,880,950,0
500024973,17500,2,4,2,26,-1,-1,-1,-1,-1,-1,869.43,843.2,843.76,854.86,843.26,842.4,900,850,860,850,843,809,0
500025002,15000,1,4,2,20,-1,-1,1,-1,-1,-1,667.81,518.08,972.06,671.17,678.33,0,NULL,1278,NULL,679,NULL,1522,0
500025011,14000,1,4,2,27,-1,-1,2,1,-1,2,619.3,614.15,641.5,986.67,653.68,788.32,615,642,987,NULL,788.32,NULL,0
500025023,15000,2,4,1,59,-1,2,1,-1,1,-1,560.35,1077.7,819.87,562.15,830.97,568.13,1078,NULL,NULL,831,NULL,567,0
500025142,15000,2,4,2,51,-1,-1,-1,-1,-1,-1,742.39,719.62,719.18,729.2,719.35,720.02,720,720,730,720,721,701,0
500025074,14000,1,4,2,41,1,-1,-1,-1,-1,-1,374.88,607.76,534.34,423.38,427.74,437.26,530,534.34,423.38,430,437.26,436.3,0
500025302,21000,2,4,2,50,-1,-1,-1,-1,-1,-1,675.94,671.93,688.05,712.87,720.5,737.38,700,700,713,720.5,738,740,0
500025292,14000,1,4,1,30,-1,1,-1,3,2,1,701.29,997.73,669.75,1109.58,704.23,980.94,998,NULL,1110,NULL,NULL,644,0
500025282,14000,1,4,2,55,-1,-1,-1,-1,-1,-1,673.87,666.21,651.09,647.58,646.03,652.33,700,700,700,700,700,700,0
500025242,14000,2,4,2,29,-1,-1,-1,-1,-1,-1,582.88,576.24,594.05,607.52,606.07,608.47,600,620,608,609,610,650,0
500025252,18000,1,4,2,59,-1,-1,-1,-1,-1,2,758.39,760.24,761.11,741.1,717.24,1083.14,1400,1000,1000,1000,2000,NULL,0
500025264,19000,1,4,2,35,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1182.3,736.97,744.28,721.86,678.66,694.63,0
500025236,15000,1,4,2,28,-1,-1,-1,-1,-1,-1,726.37,678.33,712.4,723.72,719.25,717.85,680,713,724,800,718,688,0
500025387,14000,1,4,2,25,-1,-1,-1,-1,-1,-1,705.35,685.28,686.47,690.76,684.14,686.1,700,700,695,700,700,670,0
500025362,21000,1,4,1,43,-1,-1,-1,-1,-1,-1,661.08,657.71,672.95,697.19,704.69,721.27,700,673,698,705,725,720,0
500025347,28000,2,4,1,47,-1,-1,-1,-1,-1,-1,746.59,0,0,0,0,0,NULL,1000,1000,1000,1000,1100,0
500025474,35000,2,4,2,37,-1,-1,-1,-1,-1,-1,231.39,1612.18,1612.88,1620.09,1607.31,1603.39,36620,1612.88,1620.09,1610,1603.39,1560,0
500025583,35000,1,4,2,31,-1,-1,-1,-1,-1,-1,1018.01,1020.06,1046.32,1085.07,1101.11,1130.15,1200,1100,1100,1200,1200,1150,0
500025603,14000,1,4,2,36,-1,-1,-1,-1,2,1,660.82,583.06,596.56,618.03,1199.36,894.07,585,597,619,1200,NULL,NULL,0
500025523,21000,2,4,2,51,-1,-1,-1,-1,-1,-1,1015.05,942.51,977.53,911.86,921.7,943.44,1200,978,913,922,944,945,0
500025562,28000,1,4,1,56,-1,-1,-1,-1,-1,-1,888.92,883.39,904.25,0,947.62,970.16,885,904.25,NULL,1885.62,971,967.9,0
500025661,20000,1,4,2,26,-1,-1,-1,-1,-1,-1,769.32,763.92,781.92,810.51,819.34,838.75,764,782,811,820,839,837,0
500025697,22500,2,4,2,28,-1,-1,-1,-1,-1,-1,1003.85,974.23,990.68,1000.76,988.65,997.16,1000,1000,1010,1000,1000,1000,0
500025704,20000,1,4,2,37,-1,-1,-1,-1,-1,-1,568.05,577.11,602.96,635.67,653.05,677.6,900,900,900,900,900,900,0
500025622,14000,1,4,2,25,-1,-1,-1,-1,-1,-1,708.56,650.76,317.25,696.07,687.39,687.46,651,318,14697,688,688,670,0
500025632,21000,2,4,2,28,-1,-1,-1,-1,-1,-1,983.6,977.01,817.93,680.08,671.79,722.07,978,1000,1000,1600,3400,800,0
500025932,25000,1,4,2,63,-1,-1,-1,-1,-1,-1,708.49,0,709.03,775.21,834.22,880.61,NULL,3000,2000,2000,1500,1000,0
500025916,15000,2,4,2,42,-1,-1,-1,-1,-1,-1,551.8,316.15,706.2,630.05,572.76,637.1,960,12000,800,2620,3000,800,0
500025923,14000,2,4,1,41,-1,-1,-1,-1,-1,-1,620.45,587.34,566.69,559.17,500.2,462.86,588,567,560,500.2,463,1000,0
500025894,28000,1,4,1,54,-1,-1,-1,-1,-1,-1,847.07,841.59,861.1,892.09,901.63,922.68,842,861.1,892.09,901.63,922.68,920.55,0
500025877,21000,1,4,2,43,-1,-1,-1,-1,-1,-1,894.69,0,801.55,0,641.03,0,NULL,2013,NULL,945,NULL,941,0
500025842,21000,1,4,2,35,1,-1,-1,-1,-1,-1,1522.35,982.18,948.04,963.04,870.76,891.4,NULL,949,964,871,892,1329.41,0
500025767,10000,1,4,2,23,-1,-1,-1,-1,-1,-1,525.26,508.28,499,473.6,478.4,505.19,509,500,475,479,506,500,0
500026074,12000,2,4,2,28,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,505.53,507.18,507.5,517.04,511.64,470.88,0
500026042,10000,2,4,2,27,-1,-1,-1,-1,-1,-1,512.88,495.81,494.68,490.28,445.15,386.8,496,495,491,600,550,600,0
500026022,21000,1,4,2,25,-1,-1,-1,-1,-1,-1,530.11,544.98,575.55,612.58,634.82,663.84,1000,1000,1000,1000,1000,1000,0
500025993,35000,1,4,2,43,-1,1,-1,-1,-1,-1,455.42,159.24,82.94,1461.73,1478.02,1513.96,160,NULL,32815,1478.02,1514,1508.3,0
500026132,14000,2,4,2,33,-1,-1,-1,-1,-1,-1,683.82,690.38,650.55,527,318.31,277.3,691,651,527,319,278,277,0
500026181,14700,2,4,2,45,-1,-1,-1,-1,-1,-1,709.38,659.77,665.05,677.42,609.22,623.33,660,666,678,610,624,NULL,0
500026162,20000,1,4,2,31,-1,-1,-1,-1,-1,-1,985.48,957.94,956.12,967.27,952.6,943.86,NULL,1460.2,970,955,947,880,0
500026423,35000,1,4,2,27,1,-1,-1,-1,-1,-1,1482.7,1000.14,1043.82,1091.49,1112.97,1154.12,NULL,1500,1300,1350,1500,2466.97,0
500026302,20000,1,4,2,51,-1,-1,-1,-1,-1,-1,652.09,646.89,661.89,685.71,693.07,709.27,647,662,686,694,710,706,0
500026453,35000,2,4,2,49,-1,-1,-1,-1,-1,-1,538.8,243.91,1128.38,1091.01,987.97,976.86,300,39090,1100,1000,1000,1000,0
500026374,15000,1,4,1,52,-1,-1,-1,-1,-1,-1,501.47,496.55,507.54,524.96,530.32,542.15,496.55,508,524.96,530.32,542.15,541,0
500026353,14000,2,4,2,24,1,-1,-1,-1,-1,-1,1052.97,673.69,671.29,0,0,0,NULL,700,NULL,700,700,700,0
500026393,21000,2,4,2,36,-1,-1,-1,-1,-1,-1,1031.75,999.78,997.21,1013.37,999.72,999.46,1000,998,1014,1000,999.5,967.97,0
500026502,14000,1,4,2,35,-1,-1,-1,-1,-1,-1,434.46,430.65,465.34,486.58,491.97,503.41,431,1066,600,500,510,550,0
500026473,21000,1,4,2,31,-1,-1,-1,-1,-1,-1,0,0,833.79,0,0,0,948,895,834,865,874,1270,0
500026553,28000,2,4,2,44,-1,-1,-1,-1,-1,-1,870.89,865.33,885.76,918.2,928.21,950.23,865.5,886,919,929,951,949,0
500026782,15000,1,4,2,26,-1,-1,-1,-1,-1,-1,676.89,663.87,676.34,703.82,697.03,684.49,665,678,704,697.9,685,677,0
500026755,14000,2,4,2,29,-1,-1,-1,-1,-1,-1,514.94,493.98,494.38,494.28,494.11,498.62,500,495,494.28,494.11,499,600,0
500026722,12000,2,4,2,28,-1,-1,-1,-1,-1,-1,595.07,546.55,551.7,555.59,540.22,510.87,571,552,571,541,511,571,0
500026732,18000,2,4,2,44,-1,-1,-1,-1,-1,-1,804.24,798.79,817.47,857.27,765.49,706.68,799,818,858,766,707,700,0
500026672,14000,1,4,3,35,-1,-1,-1,-1,-1,-1,535.99,426.12,329.07,334.31,330.52,333.85,427,330,335,331,334,333,0
500026643,14000,2,4,2,29,-1,-1,-1,-1,-1,-1,642.4,606.08,592,559.16,537.15,549.23,607,592,560,538,550,549,0
500026933,17000,1,4,1,59,-1,-1,-1,-1,-1,-1,745.99,628.93,643.27,666.06,673.09,688.56,629,644,667,674,689,687.01,0
500026852,21000,2,4,1,49,-1,-1,1,-1,-1,1,913.64,907.99,975.11,967.66,893.88,1279.4,908,976,1000,894,1280,NULL,0
500027023,21000,2,4,2,47,-1,-1,-1,-1,-1,-1,1060.06,1010.41,943.7,951.44,896.27,859.03,1011,944,952,897,860,742,0
500027012,21000,1,4,2,66,-1,-1,-1,-1,-1,-1,993.75,959.43,895.27,908.06,885.89,868.26,960,896,910,886,869,850,0
500027031,12000,1,4,2,24,-1,-1,-1,-1,-1,-1,604.55,584.92,584.9,0,585,585,585,585,NULL,907,585,567,0
500027045,11000,1,4,2,26,-1,-1,-1,-1,-1,-1,519.24,444.32,351.62,362.99,366.64,374.36,444.98,355,362.99,370,374.36,374,0
500027187,10000,1,4,2,29,-1,1,-1,-1,-1,-1,524.46,283.84,507.38,513.66,507.45,507.52,284,507,514,508,508,495,0
500026982,14000,1,4,2,24,-1,-1,-1,-1,-1,-1,696.81,672.61,674.08,658.57,612.62,605.3,673,675,660,615,610,600,0
500027154,18000,2,4,2,26,-1,-1,-1,-1,-1,-1,757.7,752.37,769.83,797.59,736.14,650.64,753,770,798,737,651,650,0
500027122,12000,2,4,1,38,-1,-1,-1,-1,-1,-1,607.35,560.04,544.03,482.39,487.29,498.12,561,545,482.4,487.29,499,498,0
500027312,14000,2,4,2,43,-1,-1,-1,-1,-1,-1,696.79,674.7,674.72,683.52,674.79,674.3,675,675,684,675,675,655,0
500027344,21000,2,4,2,34,-1,-1,-1,-1,-1,-1,0,581.58,575.72,470.94,586.17,717.14,6771.9,8375.72,3470.94,9336.17,9000,5530.76,0
500027262,21000,2,4,2,26,-1,-1,-1,-1,-1,-1,904.16,966.9,910.64,944.3,984.01,980.32,967,911,945,985,981,952,0
500027083,21000,2,4,2,45,-1,-1,-1,-1,-1,-1,871.39,759.28,777.18,805.5,817.26,1236.06,760,778,805.5,818,1237,848.45,0
500027527,14000,1,4,2,49,-1,-1,-1,-1,-1,1,650.9,645.7,689.1,694.1,680.87,971.16,646,690,800,800,1000,NULL,0
500027543,21000,2,4,2,33,-1,-1,-1,-1,-1,-1,597.24,608.99,638.36,674.97,695.28,723.17,1000,1000,1000,1000,1000,900,0
500027472,21000,1,4,1,50,-1,-1,-1,-1,-1,-1,604.17,599.13,612.6,634.02,640.62,655.17,600,613,635,641,656,1000,0
500027493,14000,2,4,1,54,-1,-1,-1,-1,-1,-1,479.14,474.28,484.97,502.04,507.3,518.84,475,485,503,508,519,518,0
500027462,14000,2,4,2,36,-1,-1,-1,-1,-1,-1,554.89,488.4,401.81,253.36,256.75,257.24,1289,800,1800,7500,7500,3100,0
500027483,21000,1,4,2,41,-1,-1,-1,-1,-1,-1,1035.81,937.82,941.1,1006.09,0,829.47,938,942,1657,NULL,3437.5,642,0
500027767,10000,1,4,2,44,-1,-1,-1,-1,-1,-1,492.45,478.55,0,0,442.6,452.31,480,NULL,434,664,453,450,0
500027707,15000,2,4,2,41,-1,-1,-1,-1,-1,-1,698.45,684.35,702.35,739.4,727.35,729.96,685,703,740,728,730,709,0
500027674,14000,2,4,2,38,-1,-1,-1,-1,-1,-1,490.35,485.42,496.13,513.13,518.36,529.91,485.42,496.13,513.13,518.36,529.91,528.76,0
500028012,14000,1,4,2,24,-1,-1,-1,-1,-1,-1,0,591.75,0,612.65,619.13,633.49,888.4,NULL,897,620,640,633,0
500027994,21000,2,4,3,50,-1,-1,-1,-1,-1,-1,705.82,700.56,716.61,742.12,749.97,767.29,700.56,716.61,742.12,749.97,767.29,765.55,0
500028022,14000,2,4,2,23,-1,-1,-1,-1,-1,-1,667.41,684.59,691.66,634.97,681.77,680.92,684.59,692,635,2881.8,681,668,0
500027923,14000,2,4,2,29,-1,-1,-1,-1,-1,-1,640.79,348.03,609.27,577.02,507.27,518.82,349,14000,578,508,519,518,0
500027932,14000,2,4,3,52,-1,-1,-1,-1,-1,-1,476.31,471.44,482.1,499,504.19,515.67,472,483,499,504.2,516,515,0
500027942,10500,1,4,2,25,1,-1,-1,1,-1,-1,811.63,513.03,488.68,803.04,515.41,0,NULL,500,803.04,NULL,NULL,1200,0
500027966,15000,2,4,2,37,-1,-1,-1,-1,-1,-1,700.3,719.04,719.6,727.85,715.76,719.09,720,720,728,716,720,701,0
500027902,16000,2,4,2,30,-1,-1,-1,-1,-1,-1,614.54,388.72,350.92,362.82,366.54,374.62,389,351,363,368,375,374,0
500027913,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,613.04,595.43,609.27,577.02,507.27,518.82,596,610,578,508,519,518,0
500027842,15000,1,4,2,39,-1,-1,-1,-1,-1,-1,0,710.65,678.38,725.75,674.75,599.67,1112,679,726,675,600,2000,0
500027822,21000,2,4,2,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,706.49,602.45,482.89,1388.07,291.25,129.86,0
500028113,14000,2,4,2,22,-1,-1,-1,-1,-1,-1,709.06,686.96,686.95,695.73,686.96,687.08,687,687,696,687,688,670,0
500028084,14000,1,4,2,27,-1,-1,-1,-1,-1,-1,496.96,655.19,562.29,512.52,521.12,473.01,4700,600,1000,600,500,300,0
500028072,18000,1,4,2,52,-1,-1,-1,-1,-1,-1,610.99,605.89,619.6,641.39,648.12,662.91,606,620,642,649,662.91,721.93,0
500028167,21000,1,4,2,21,-1,-1,-1,-1,-1,-1,954.51,928.5,930.99,944.52,933.88,936.03,930,931,950,934,937,915,0
500028313,21000,1,4,2,37,-1,-1,-1,-1,-1,-1,740.69,735.36,752.62,780,788.48,807.1,736,753,780,790,808,961,0
500028227,14000,2,4,2,25,-1,-1,-1,-1,-1,-1,660.53,0,647.9,695.23,684.05,672.15,NULL,975,696,685,673,620,0
500028242,15000,1,4,2,29,-1,-1,-1,-1,-1,-1,742.53,718.16,606.1,495.78,369.57,281.27,719,650,3200,370,7550,4200,0
500028261,23000,1,4,2,26,-1,-1,-1,-1,-1,-1,829.96,873.55,589.99,16.37,352.42,942.7,2000,2000,17,6224.1,20000,1300,0
500028412,21000,2,4,2,26,-1,-1,-1,-1,-1,-1,854.14,848.61,851.28,856.6,848.44,842.92,849,852,857,849,843,842,0
500028361,21000,1,4,2,34,-1,-1,-1,-1,-1,-1,1015.18,943.27,995.6,989.13,895.21,867.54,944,996,990,896,868,865.49,0
500028352,15000,1,4,2,52,-1,-1,-1,-1,-1,1,682.76,658.09,641.84,630.49,652.25,760.59,659,800,800,1000,770,200,0
500028393,10500,1,4,2,41,-1,-1,-1,-1,-1,-1,545.81,0,511.91,483.85,488.85,499.73,NULL,820,500,490,500,512,0
500028382,14000,1,4,2,29,-1,-1,-1,-1,-1,-1,697.38,666.36,630.14,0,672.62,672.95,667,631,400,1037,673,648,0
500028576,21000,1,4,2,59,-1,-1,1,-1,-1,-1,1019.7,987.99,1508.36,999.15,985.31,985.17,988,1509,NULL,986,986,963,0
500028523,25000,1,4,2,35,1,-1,-1,-1,-1,-1,892.5,819.06,838.37,869,878.43,899.28,320,839,869,878.5,900,898,0
500028502,21000,1,4,2,34,-1,-1,-1,-1,-1,-1,698.82,621.75,587.69,578.55,568.83,532.59,621.75,587.69,578.55,568.83,532.59,469.71,0
500028492,14000,1,4,1,62,-1,-1,-1,-1,-1,-1,484.89,480.81,466.87,446.53,453.15,439.69,500,500,500,500,500,500,0
500028672,15000,1,4,2,45,-1,-1,-1,-1,-1,-1,755.32,723.68,698.99,735.61,723.92,684.2,723.68,700,736,724,685,662.91,0
500028652,24500,1,4,2,31,-1,-1,-1,-1,-1,-1,942.41,929.64,792.15,949.68,939.89,533.48,1000,1000,1000,940,1000,960,0
500028615,10000,1,4,2,29,-1,-1,-1,-1,-1,-1,512.32,487.9,483.35,502.15,494.44,484.92,488,484,503,495,490,475,0
500028622,14000,1,4,2,30,-1,-1,-1,-1,-1,-1,676.55,612.7,662.21,669.65,667.32,648.43,613,1250,670,1500,1100,2020,0
