,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
202,35000,1,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,10000,1,4,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,35000,1,4,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,7000,1,4,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,10000,2,4,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,21000,1,4,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,7000,2,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,7000,2,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,14000,2,4,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,8000,1,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,6500,1,4,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,9000,1,4,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,7000,2,4,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,30000,1,4,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,14000,1,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,4000,2,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,21000,1,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,8000,1,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,17000,1,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,14000,1,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,14000,1,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,14000,2,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21000,1,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,15000,2,4,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,35000,1,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,10000,2,4,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,10500,1,4,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,10000,1,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3500,1,4,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,17000,2,4,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,19000,1,4,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,7000,1,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,35000,1,4,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,14000,1,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3000,1,4,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,14000,1,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,14000,2,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,15000,1,4,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,21000,2,4,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3000,1,4,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,14000,2,4,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,14000,1,4,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,35000,1,4,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,14000,1,4,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,35000,1,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,10500,2,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,14000,1,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,35000,2,4,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,7000,2,4,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,14000,1,4,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,35000,2,4,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,35000,1,4,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,7000,1,4,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,14000,1,4,2,47,-1,-1,-1,-1,1,-1,0,0,0,0,12.83,12.83,0,0,0,0,0,6322.79,0
256,35000,2,4,1,47,-1,-1,-1,-1,-1,-1,0,708.5,736.25,747.52,767.95,770.28,12760.79,736.25,747.52,767.95,770.28,839.65,0
257,10500,1,4,2,31,5,3,2,1,-1,8,258.98,204.98,151.07,97.22,43.41,396.21,0,0,0,0,397,0,0
258,10500,1,4,2,38,-1,-1,-1,-1,-1,-1,250.9,256.82,265.62,269.15,276.67,277.52,260,270,270,300,280,300,0
259,7000,2,4,2,24,-1,-1,-1,-1,-1,-1,0,49.95,86.96,106.34,117.27,126.14,49.95,0,1255,280,300,300,0
260,35000,2,4,2,30,-1,-1,-1,-1,-1,-1,0,17.92,416.63,200.21,333.56,0,22018,26317,201,8835,0,33506,0
261,35000,2,4,2,37,-1,-1,-1,-1,-1,-1,32.08,1760.59,1883.68,1866.12,1873.54,1802.58,34436.77,2000,1867,1874,1803,1824,0
262,9000,2,4,2,43,-1,-1,-1,-1,-1,-1,0,69.48,86.62,0,472.88,469.66,400.49,400,400,8000,469.66,498.26,0
263,10000,2,4,2,40,-1,-1,-1,-1,-1,-1,0,83.11,247.71,251.14,257.29,258.08,136.45,3968.94,252,258,260,280,0
264,14000,1,4,2,40,-1,1,-1,2,1,-1,56.13,125.13,68.11,546.35,406.01,265.74,126,0,4706.77,0,0,430,0
265,7000,2,4,2,34,-1,-1,-1,-1,1,-1,0,107.77,319.9,324.37,492.03,325.27,169.38,5264.61,324.37,492.03,0,352.06,0
266,10500,2,4,2,57,-1,-1,2,1,-1,-1,0,151.07,100.44,269.72,170.57,171.74,12000,500.5,270,0,175,610,0
267,15000,1,4,2,47,-1,-1,-1,-1,-1,-1,0,785.09,830.85,779.27,802.68,754.38,14891.27,831,780,805,760,820,0
268,14000,2,4,2,22,-1,-1,-1,-1,-1,-1,12.83,779.34,789.33,779.41,779.43,758.88,14745.83,790,780,780,759,634,0
269,7000,2,4,1,58,-1,-1,-1,-1,-1,-1,6.42,151.54,158.22,162.05,167.19,173.91,1109.82,1200,200,200,300,300,0
270,10500,1,4,2,26,-1,-1,-1,-1,-1,-1,46.99,63.08,90.13,121.46,116.2,53.4,250,600,717,800,54,54,0
271,7000,1,4,2,27,-1,1,-1,-1,-1,1,0,606.66,383.47,332.44,300.94,290.37,7184.98,0,400,320,291,300,0
272,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,248.89,277.42,248.33,266.99,91.27,143.96,1500,1000,5057,2557.4,2430,13000,0
273,14000,2,4,2,37,-1,1,-1,-1,-1,-1,675.86,986.53,676.08,686.78,0,671.75,13668.77,0,687,0,983,0,0
274,32000,2,4,2,29,-1,-1,-1,-1,-1,-1,0,779.6,810.66,823.27,846.12,848.75,14349.18,810.7,823.3,846.12,848.75,926.34,0
275,20800,2,4,2,44,-1,-1,-1,-1,-1,-1,0,0,771.5,794.21,825.47,836.26,74.24,14194.49,1000,1000,1000,1000,0
276,35000,2,4,2,35,-1,-1,-1,-1,-1,-1,0,1873.82,0,1864.83,0,1726.96,2781.2,0,2803,0,2543,1933,0
277,14000,1,4,2,37,-1,-1,-1,-1,-1,-1,0,734.94,788.59,780.64,774.83,740.47,14386.82,789,781,775,740.5,772,0
278,35000,2,4,2,46,-1,-1,-1,-1,-1,-1,1489.68,1525.93,1422.49,1095.7,1121.98,1119.38,1526,1425,1096,1125,1120,1225,0
279,10000,1,4,2,40,-1,-1,-1,-1,-1,-1,0,443.62,444.83,449.44,450.35,436.14,10181.56,445,450,451,436.14,474,0
280,35000,1,4,1,56,-1,-1,-1,-1,-1,-1,76.25,0,0,0,0,0,0,76.25,76.25,75.27,77,152,0
281,35000,1,4,1,53,-1,-1,-1,-1,-1,-1,165.18,1404.52,1457.31,1350.17,1202.11,1199.31,31876.71,1458,1350.2,1203,1200,1309.37,0
282,35000,2,4,2,30,-1,-1,-1,-1,-1,-1,21.36,1386.42,1445.87,1485,1532.59,1101.53,34457.23,3946,2985,2533,2402,462,0
283,7960,2,4,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,55000,131.56,1283.13,1155.68,0
284,35000,1,4,2,41,-1,-1,-1,-1,-1,-1,0,0,957.6,0,368.57,16.81,0,35958,0,14370,14017,14086.5,0
285,35000,1,4,1,62,-1,-1,-1,-1,-1,-1,453.25,884.97,0,0,0,0,31900,0,35000,35200,35000,35000,0
286,35000,1,4,2,50,-1,-1,-1,-1,-1,-1,0,0,943.26,0,1324.25,1055.5,0,23450,6502,12826.95,1056,1110,0
287,6000,1,4,2,32,-1,-1,-1,-1,-1,-1,132.22,145.98,78.49,0,185.76,164.2,5300,4600,2000,8030.51,6000,5000,0
288,5000,1,4,2,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,39.58,39.58,39.58,39.58,39.58,4020.76,0
289,35000,2,4,2,54,-1,-1,-1,-1,-1,-1,86.75,86.5,87.25,87.01,86.76,86.51,87,88,87.01,87,87,88,0
290,21000,1,4,1,53,-1,-1,-1,-1,-1,-1,0,942.23,986.65,921.98,908.77,856.81,21273.8,988,922,910,857,940,0
291,21000,2,4,2,27,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,54.25,54.25,54.25,54.25,54.25,54.25,0
292,1400,2,4,2,30,-1,-1,1,-1,1,-1,0,90.5,173.27,99.1,173.65,99.59,871.82,350,0,175,0,300,0
293,35000,1,4,2,52,-1,-1,-1,-1,-1,-1,75.73,75.48,76.23,76.18,75.53,75.28,76,77,76.2,75.6,76,77,0
294,7250,1,4,2,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,41.65,41.65,41.65,41.65,41.65,41.65,0
295,28000,2,4,2,25,-1,-1,-1,-1,-1,-1,0,1181.59,1079.48,895.54,761.47,624.4,29086.65,1080,2096,2912,625,15000,0
296,35000,1,4,1,39,-1,-1,-1,-1,-1,-1,4.12,0,0,0,0,0,20000,0,0,600,35000,0,0
297,35000,2,4,2,31,-1,-1,-1,-1,-1,-1,0,81.6,762.25,1504.03,1298.7,1150.53,13482,35763,24505,1299,10651,0,0
298,21000,2,4,2,43,-1,-1,-1,-1,-1,-1,74.26,73.84,74.42,0,73.72,74.29,74,75,0,148.14,75,74,0
299,10000,2,4,2,26,-1,-1,-1,-1,-1,-1,356.71,365.97,378.41,382.98,391.45,390.62,400,379,400,392,391,424,0
300,10000,2,4,2,34,-1,-1,-1,-1,-1,-1,0,495.28,469.16,423.52,414.24,380.04,10243.12,470,924,815,761,335,0
301,21000,2,4,2,35,-1,-1,-1,-1,-1,-1,0,979.39,940.37,882.01,903.01,900.85,21412.18,941,883,904,901,958.6,0
302,21000,2,4,2,50,-1,-1,-1,-1,-1,-1,62.68,63.26,63.34,63.42,63.34,63.42,64,63.5,63.5,63.34,63.5,21501.55,0
303,35000,1,4,2,46,-1,-1,-1,-1,-1,-1,148.72,1966.29,1375.34,1390.5,1424.26,1420.85,10362.5,21000,1391,1425,1421,1553,0
304,5500,1,4,2,23,-1,-1,1,-1,-1,-1,0,288.5,434.67,276.8,0,285.9,5622.69,435,0,0,458,283,0
305,3730,1,4,2,56,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,38.42,38.42,38.42,38.42,38.42,38.42,0
306,35000,2,4,3,60,-1,-1,-1,-1,-1,-1,1421.73,1327.01,1363.67,1151.3,890.09,1205.66,1328,1364,1152,891,14200,10000,0
307,14000,1,4,2,28,-1,-1,-1,-1,-1,-1,521.15,533.03,551.85,557.65,570.45,569.2,534,552,558,571,570,620,0
308,9000,2,4,2,30,-1,-1,-1,-1,-1,-1,64.86,64.88,64.9,64.92,64.94,64.96,65,65,65,65,65,65,0
309,1400,2,4,2,25,-1,-1,-1,-1,-1,-1,0,216.75,120.82,107.12,102.96,0,95.93,1474.67,110,110,200,200,0
310,30000,2,4,1,46,-1,-1,-1,-1,-1,-1,0,16.27,65.97,0,0,0,84.35,11000,66,65.97,65.94,131.97,0
311,2000,2,4,2,56,-1,-1,-1,-1,-1,-1,0,113.74,116.45,117.31,119.16,119.01,1659.9,117,118,120,120,127,0
312,14000,2,4,2,31,-1,-1,-1,-1,-1,-1,15.26,0,672.12,527.26,434.39,403.53,0,14596.81,528,1435,404,438,0
313,21000,2,4,2,47,-1,-1,-1,-1,-1,-1,22.89,960.61,868.34,814.5,833.69,831.77,21931.97,869,815,834,832,907,0
314,9000,2,4,2,27,-1,-1,-1,-1,-1,-1,398.71,376.34,389.18,393.16,401.86,400.99,378,390,394,402,401,415,0
315,2100,2,4,2,43,-1,-1,-1,-1,-1,-1,0,39.4,0,46.46,46.47,46.46,86,0,100,46.47,46.46,0,0
316,21000,1,4,1,46,-1,-1,-1,-1,-1,-1,0,1507.14,996.62,1123.17,666.66,132.41,21795,1508,0,1123.2,133,22000,0
317,7000,1,4,2,36,-1,-1,-1,-1,-1,-1,0,295.78,169.14,104.48,134.49,117.95,7196,370,105,1135,118,97,0
318,35000,1,4,2,47,-1,-1,-1,-1,-1,-1,296.27,606.63,687.7,984.39,1179.22,1176.51,7607,688,8985,5180,1177,1283,0
319,35000,2,4,3,55,-1,-1,-1,-1,-1,-1,0,20.78,1540.57,1322.52,554.5,80.24,521,36541,2323,555,13141,32016,0
320,21000,2,4,2,32,-1,-1,-1,-1,-1,-1,22.89,575.87,947.02,985.95,978.05,909.58,10241.09,10948,986,979,910,982,0
321,3400,2,4,2,28,-1,-1,-1,-1,-1,-1,38.71,38.13,38.42,38.71,37.18,37.18,38.13,39,39,37.18,37.18,37.18,0
322,21000,1,4,2,40,-1,-1,-1,-1,-1,-1,0,0,0,0,874.8,872.83,0,0,0,19875,873,940,0
323,21000,2,4,1,36,-1,-1,-1,-1,-1,-1,15.74,15.95,0,0,0,136.3,21016,21000,14013.22,9000,21136.3,10013.44,0
324,35000,1,4,1,60,-1,-1,-1,-1,-1,-1,0,494.18,0,1459.3,1494.63,1491.23,9749.33,1450,22760,1494.63,1495,1452,0
325,35000,1,4,2,27,-1,1,-1,-1,-1,-1,0,1032.72,89.37,0,217.71,961.7,34765.33,90,0,300,35085.38,1.02,0
326,16500,2,4,2,30,-1,-1,-1,-1,-1,-1,17.99,217.08,467.27,519.03,0,672.55,3518.89,6000,1600,0,4600,732,0
327,5000,2,4,2,44,-1,-1,-1,-1,-1,-1,0,238.12,245.61,247.92,226.77,188.91,4562.14,246,248,227,189,0,0
328,35000,1,4,2,41,-1,-1,-1,-1,-1,-1,93.09,193.77,933.45,593.13,6.31,0,194,20000,594,6.5,0,180,0
329,10000,1,4,2,35,-1,1,-1,-1,-1,1,10.87,772.89,501.83,493.24,467.09,467.41,10502,0,493.24,500,500,500,0
330,35000,2,4,2,62,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,18.25,0,0,0,0,0,0
331,35000,1,4,2,37,-1,-1,-1,-1,-1,-1,0,73.15,87.61,420,428.89,429.9,73.15,87.61,9476.32,428.89,429.9,459.84,0
332,10000,2,4,2,47,-1,-1,-1,-1,-1,-1,56.8,56.9,116.8,56.9,58.73,16.26,57,2056.8,57,98.17,16.26,9996.97,0
333,14000,1,4,1,29,-1,-1,-1,-1,-1,-1,672.93,708.91,659.02,620.23,634.32,632.07,710,660,620.23,634.32,632.07,650,0
334,14000,2,4,2,20,-1,-1,-1,-1,-1,-1,687.25,630.75,635.18,641.54,651.69,637.73,631,636,642,652,638,688.46,0
335,21000,2,4,2,31,-1,-1,-1,-1,-1,-1,71.18,66.12,67.06,0,66.25,66.19,67,68,0,133.31,67,67,0
336,2000,1,4,2,31,-1,2,1,-1,-1,2,0,136.67,90.27,43.91,0,139.11,183.2,0,0,0,188,0,0
337,14000,2,4,2,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,70.43,70.43,70.43,70.43,70.43,70.04,0
338,20000,1,4,2,34,-1,-1,-1,-1,-1,-1,0,892.05,866.11,645.77,235.5,449.76,20893,867,646,235.5,10450,209,0
339,20000,2,4,2,41,-1,-1,-1,-1,-1,-1,16.28,16.27,65.97,65.98,65.91,65.94,3066,3066,65.98,65.91,66,66,0
340,14000,1,4,2,29,-1,-1,-1,-1,-1,-1,72.25,72.61,72.71,16.37,0,70.03,80,73,17,70,271,70,0
341,21000,2,4,2,39,-1,-1,-1,-1,-1,-1,0,839.48,870.73,880.31,905.3,905.48,0,18760.14,880.31,1000,1000,990.96,0
342,35000,1,4,2,39,-1,-1,-1,-1,-1,-1,0,1525.61,0,0,1524.89,1522.57,34970.18,0,1800,2224.2,1600,1570,0
343,14000,2,4,2,46,-1,-1,-1,-1,-1,-1,649.91,587.62,609.05,615.14,629.42,627.15,588,610,616,630,628,665,0
344,7000,1,4,1,44,-1,-1,-1,-1,-1,-1,51.8,51.8,3.6,51.8,51.4,51.6,51.8,3.6,100,51.4,52,52,0
345,14000,1,4,1,46,-1,-1,-1,-1,-1,-1,371.71,0,335.48,469.06,234.59,341.47,0,7800,9800,235,3142,235,0
346,5000,2,4,2,29,-1,-1,-1,-1,-1,-1,249.07,254.19,259.3,240.89,0,217.8,254.19,259.3,240.89,286,454.25,196.87,0
347,25000,1,4,2,44,-1,-1,-1,-1,-1,-1,0,1035.45,711.65,376.55,1088.38,1085.91,11036,712,377,21089,1086,745,0
348,21000,1,4,1,39,-1,-1,-1,-1,-1,-1,974.83,699.76,0,0,0,0,700,15540,738.76,19220,23305.88,10000,0
349,4000,2,4,2,24,-1,-1,-1,-1,-1,-1,0,48.63,48.08,48.54,48.1,48.06,49,97,49,48.1,48.5,49,0
350,21000,1,4,2,46,-1,-1,-1,-1,-1,-1,75.42,77.36,75.3,77.24,74.18,0,80,76,80,75,0,80,0
351,7000,1,4,1,33,-1,-1,-1,-1,-1,-1,0,303.1,313.12,0,0,333.89,6068.27,314,0,616.2,635.47,232,0
352,27500,1,4,2,26,-1,-1,-1,-1,-1,-1,0,1094.16,782.83,790.63,809,806.03,28585.86,782.83,790.63,809,806.03,519.17,0
353,14000,1,4,1,57,-1,-1,-1,-1,-1,-1,0,615.16,637.2,643.49,658.23,655.86,12639.99,637.2,644,660,655.86,415.37,0
354,3500,2,4,2,22,-1,-1,-1,-1,-1,-1,48,47.99,47.99,0,188.6,187,47.99,47.99,0,3506.9,187,135,0
355,21000,1,4,2,49,-1,-1,-1,-1,-1,-1,51.33,270.99,960.89,970.71,597.5,15.9,1121.49,19561,971,597.5,16,21016.3,0
356,5000,1,4,2,47,-1,-1,-1,-1,-1,-1,232.06,236.74,244.22,246.52,251.58,251.48,237,245,247,252,252,180,0
357,28000,2,4,2,25,-1,-1,-1,-1,-1,-1,74.69,74.69,74.69,1210.32,1239.47,1234.76,74.69,74.69,26280.05,1240,1234.76,1000,0
358,2000,2,4,2,29,-1,-1,-1,-1,-1,-1,0,98.86,60.2,101.52,15.76,95.55,2039.11,61,2052,16,3096,2016,0
359,20000,2,4,2,33,-1,-1,-1,-1,-1,-1,0,848.76,879.85,889.44,923.02,800.6,18807.08,880,890,924,801,432,0
360,35000,1,4,2,43,-1,-1,-1,-1,-1,-1,843.86,778.64,985,995.8,1019.25,580.29,21062,5990,1000,1020,581,500,0
361,25000,1,4,2,31,-1,-1,-1,-1,-1,-1,0,121.22,123.27,170.48,0,776.87,2000,124,1200,0,14900,8600,0
362,20000,1,4,2,25,-1,-1,-1,-1,-1,-1,0,869.45,901.42,914.47,871.88,869.84,19301.79,902,915,872,870,600,0
363,14000,2,4,2,26,-1,-1,-1,-1,-1,-1,672.86,703.92,664.22,658.12,673.19,427.47,710,665,658.12,673.19,430,0,0
364,5000,1,4,2,49,-1,-1,-1,-1,-1,-1,79,112.74,152.19,190.93,226.78,173.59,1000,1000,1000,1000,900,0,0
365,3000,2,4,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
366,21000,2,4,2,31,-1,-1,-1,-1,-1,-1,1041.91,1041.28,1040.48,972.17,610.87,0,1042,1045,973,1211,0,0,0
367,35000,2,4,2,45,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,82.32,144.72,85.08,85.11,32016.68,0,0
368,7000,1,4,2,27,-1,2,1,-1,-1,-1,51.8,325.29,103.43,51.61,51.8,0,6955.29,0,0,52,0,0,0
369,1500,2,4,2,31,-1,-1,-1,-1,-1,-1,0,36.64,36.58,36.64,36.64,0,36.64,36.58,36.7,36.64,0,0,0
370,35000,1,4,2,25,-1,-1,-1,-1,-1,-1,1253.02,1468.2,1420.41,1252,541.68,0,8469,3500,7300,542,28000,0,0
371,21000,1,4,1,39,-1,1,-1,-1,-1,-1,0,19909.96,19909.96,849.94,467.06,0,19909.96,0,850,470,0,0,0
372,10000,1,4,2,26,-1,-1,-1,-1,-1,-1,138.55,138.55,438.52,466.78,322.68,0,138.55,8543.34,1000,1000,0,0,0
373,35000,2,4,1,52,-1,-1,-1,-1,-1,-1,1255.24,1285.07,1332.43,1172.04,593.32,0,1286,1333,1173,594,0,0,0
374,21000,1,4,2,41,-1,-1,-1,-1,-1,-1,0,0,0,0,306.67,0,30,30,30,10807,0,0,0
375,5000,2,4,2,32,-1,-1,-1,-1,-1,-1,254.06,252.66,260.89,255.57,157.92,0,253,260.89,256,157.92,0,0,0
376,21000,2,4,2,41,-1,-1,-1,-1,-1,-1,0,67.07,67.06,0,0,0,67.1,67.06,0,67.06,44.17,0,0
377,21000,2,4,2,49,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,150,200,0,800,44.17,0,0
378,35000,2,4,2,49,-1,-1,-1,-1,-1,-1,1426.51,1460.98,1515.75,1532.61,923.59,0,1461,1516,1533,924,0,0,0
379,14000,2,4,2,42,-1,-1,-1,-1,-1,-1,59.43,0,0,0,0,0,0,59.43,59.43,59.43,44.17,0,0
380,25000,2,4,2,36,-1,-1,-1,-1,-1,-1,984.21,1007.63,1044.82,1056.33,673.59,0,1008,1045,1058,674,1200,0,0
381,21000,1,4,2,42,-1,-1,1,-1,-1,0,203.78,20.23,1044.69,1017.65,573.59,0,20.23,22018.12,509,1148,0,0,0
382,7000,2,4,2,30,-1,-1,-1,-1,-1,0,51.38,51.58,51.78,0,44.17,0,52,52,0,96,0,0,0
383,10000,1,4,2,39,-1,-1,-1,-1,-1,0,55.05,54.98,55.01,54.24,44.17,0,55,55.1,54.3,45,0,0,0
384,28000,2,4,3,47,-1,-1,-1,-1,-1,0,0,1292.04,1288.01,1234.92,748.59,0,28499.15,1300,1240,749,0,0,0
385,12000,2,4,2,23,-1,-1,-1,-1,-1,0,0,607.07,614.53,602.06,348.59,0,12652.65,700,700,700,0,0,0
386,1400,1,4,2,34,-1,-1,-1,-1,-1,0,45.7,45.7,0,45.7,0,0,45.7,0,91.4,0,44.17,0,0
387,14000,1,4,2,21,-1,-1,-1,-1,-1,0,15.26,602.75,624.35,630.99,398.59,0,14567.06,625,631,600,0,0,0
388,21000,1,4,2,28,-1,1,-1,-1,-1,0,940.89,1122.37,618.12,51.16,59.17,0,1123,619,52,7000,0,0,0
389,8000,1,4,2,31,-1,-1,-1,-1,-1,0,8.72,0,391.41,358.75,194.17,0,7365.88,586,359,195,0,0,0
390,1400,1,4,2,47,-1,-1,-1,1,-1,0,0,98.16,100.28,122.38,44.17,0,1301.79,101,123,0,0,0,0
391,14000,1,4,2,46,-1,-1,-1,-1,-1,0,596.94,610.74,632.73,639.49,398.59,0,611,635,640,400,0,0,0
392,10000,1,4,2,30,-1,-1,-1,-1,-1,0,0,148.89,494.98,322.68,0,0,148.89,9829,500,0,0,0,0
393,2000,1,4,3,66,-1,-1,-1,-1,-1,0,38.4,42.05,45.7,46.35,0,0,50,50,47,0,0,0,0
394,1500,1,4,3,70,-1,-1,-1,-1,-1,0,33.24,41.43,45.62,16.81,0,0,54,50,17,29,0,0,0
395,21000,1,4,2,38,-1,-1,-1,-1,-1,0,0,931.24,966.25,598.77,0,0,22381.98,967,1005,0,0,0,0
396,7000,2,4,2,30,-1,-1,-1,-1,-1,0,51.2,51.4,51.6,51.8,0,0,52,52,52,0,0,0,0
397,35000,2,4,2,53,1,-1,-1,-1,-1,0,179.99,86.64,93.32,93.32,0,0,0,100,93.32,0,0,0,0
398,3000,2,4,2,24,-1,-1,-1,-1,-1,0,13.08,14.81,16.54,18.27,0,0,20,20,20,0,0,0,0
399,17000,2,4,2,36,-1,-1,-1,-1,-1,0,0,776.43,805.35,493.97,0,0,16532.4,806,493.97,0,0,0,0
400,5000,1,4,2,30,-1,-1,-1,-1,-1,0,0,48.86,49.24,49.62,0,0,50,50,50,0,0,0,0
401,18000,2,4,2,42,-1,-1,-1,-1,-1,0,0,0,0,63.79,0,0,63.79,127.13,18070,0,0,0,0
402,5000,2,4,2,49,-1,-1,-1,-1,-1,0,0,51.03,51.13,15.87,0,0,83,52,16,0,200,0,0
403,35000,1,4,2,41,-1,-1,-1,-1,-1,0,82.32,1496.33,1552.51,965.55,0,0,33935.51,1553,966,0,0,0,0
404,10000,1,4,2,31,-1,-1,-1,-1,-1,0,0,0,0,310.58,0,0,60,10000,20311,0,0,0,0
405,35000,1,4,1,52,-1,-1,-1,-1,-1,0,92.86,1507.25,1563.44,977.65,0,0,33945,1564,980,0,0,0,0
406,14000,2,4,2,20,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,151000,0,0,100000,0,0,0
407,21000,1,4,2,37,-1,-1,-1,-1,-1,0,66.36,66.3,66.24,44.17,0,0,67,67,45,0,0,0,0
408,21000,2,4,2,36,-1,-1,-1,-1,-1,0,0,249.79,768.49,0,0,0,0,19867.82,1010,368,0,0,0
409,2500,2,4,2,26,-1,-1,-1,-1,0,0,0,67.46,67.73,0,0,0,67.46,68,0,0,0,0,0
410,20000,2,4,2,35,-1,-1,-1,-1,0,0,116.52,453.07,522.87,0,0,0,7154,12523,500,0,0,0,0
411,25000,2,4,2,24,-1,-1,-1,-1,0,0,0,0,0,0,0,0,71.42,71.42,44.17,0,0,0,0
